time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.309350,0.0600,-0.1154,-0.0390,0.136
4.318634,0.0307,-0.0613,-0.0543,0.087
4.328038,0.0290,-0.0481,-0.0557,0.079
4.338381,0.0683,0.0061,-0.0569,0.089
4.347936,0.1077,0.0056,-0.0442,0.117
4.357626,0.1468,0.0049,-0.0854,0.170
4.368938,0.1988,-0.0099,-0.0716,0.212
4.378760,0.1275,-0.0387,-0.0302,0.137
4.388473,0.0966,-0.0135,-0.0429,0.107
4.399191,0.0925,0.0115,-0.0415,0.102
4.407899,0.0609,0.0089,-0.0940,0.112
4.417815,0.0701,-0.0075,-0.0506,0.087
4.429042,0.0791,0.0032,-0.0343,0.086
4.437668,0.0608,-0.0270,-0.0180,0.069
4.448150,0.0561,-0.0708,-0.0291,0.095
4.457597,0.0108,-0.0735,-0.0269,0.079
4.469036,-0.0610,-0.0349,0.0159,0.072
4.480396,-0.0915,-0.0233,-0.0233,0.097
4.489392,-0.0671,-0.0251,-0.0082,0.072
4.498058,-0.0148,-0.0810,0.0340,0.089
4.508759,0.0248,-0.0955,0.0896,0.133
4.518785,0.0927,-0.1775,0.0764,0.214
4.529824,0.0931,-0.1907,0.0622,0.221
4.537938,0.0123,-0.1626,0.0742,0.179
4.547856,-0.0133,-0.1474,0.0580,0.159
4.557647,-0.0519,-0.0909,0.0410,0.112
4.568294,-0.0628,-0.0612,0.0372,0.095
4.578262,-0.0869,-0.0721,0.0736,0.135
4.588457,-0.0700,-0.1100,0.0688,0.147
4.599461,-0.0666,-0.1613,0.0499,0.182
4.608728,-0.0902,-0.2124,0.0850,0.246
4.617731,-0.0589,-0.2088,0.0516,0.223
4.628902,-0.0544,-0.2321,0.0455,0.243
4.637679,0.0187,-0.2281,0.0669,0.238
4.648208,0.0921,-0.1968,0.0612,0.226
4.658631,0.0834,-0.0976,0.0422,0.135
4.669214,0.0742,0.0148,-0.0036,0.076
4.681747,0.0507,0.0451,0.0055,0.068
4.688866,0.0403,0.0614,-0.0260,0.078
4.699938,0.0973,0.0500,-0.0841,0.138
4.708540,0.1129,0.0517,-0.0870,0.152
