time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.802296,-0.0068,-0.0268,-0.0191,0.034
3.810498,0.0207,-0.0404,0.0489,0.067
3.822532,0.0210,-0.0133,-0.0186,0.031
3.835447,0.0348,-0.0271,-0.0039,0.044
3.842098,0.0077,-0.0546,-0.0296,0.063
3.852324,-0.0198,-0.0684,-0.0280,0.077
3.862532,-0.0337,-0.0550,-0.0402,0.076
3.871024,0.0476,-0.0144,-0.0525,0.072
3.880646,-0.0075,-0.0418,-0.0377,0.057
3.890381,-0.0082,-0.0555,-0.0230,0.061
3.902423,0.0047,-0.0421,0.0052,0.043
3.910482,0.0041,-0.0558,-0.0486,0.074
3.922978,0.0172,-0.0286,0.0065,0.034
3.933040,0.0574,-0.0015,0.0072,0.058
3.941849,0.0023,-0.0016,-0.0329,0.033
3.951709,0.0425,-0.0153,-0.0184,0.049
3.962298,0.0554,0.0118,-0.0174,0.059
3.972282,0.0273,-0.0292,-0.0300,0.050
3.980849,-0.0011,-0.0157,-0.0153,0.022
3.990442,0.0386,-0.0295,-0.0415,0.064
4.002413,0.0099,-0.0568,-0.0269,0.064
4.010567,-0.0187,-0.0433,-0.0259,0.054
4.022072,-0.0336,-0.0298,0.0023,0.045
4.032452,-0.0347,-0.0299,0.0848,0.096
4.041871,-0.0083,-0.0300,0.0855,0.091
4.051685,-0.0089,-0.0164,0.0858,0.088
4.062116,0.0313,-0.0164,0.0719,0.080
4.070762,0.0036,0.0111,0.0978,0.099
4.080734,-0.0240,-0.0294,0.0819,0.090
4.090521,-0.0242,0.0120,0.0379,0.047
4.100930,-0.0240,-0.0011,0.0343,0.042
4.110646,-0.0234,0.0131,0.0168,0.032
4.121402,-0.0496,0.0137,0.0265,0.058
4.131537,-0.0483,0.0144,0.0631,0.081
4.140575,-0.0196,0.0150,0.0451,0.051
4.150490,-0.0047,0.0156,0.0004,0.016
4.161148,-0.0034,0.0160,-0.0164,0.023
4.171603,0.0249,-0.0108,0.0218,0.035
4.181744,0.0395,-0.0241,0.0466,0.066
4.190749,0.0267,-0.0646,0.0580,0.091
4.200547,0.0002,-0.0644,0.0289,0.071
4.210858,-0.0265,-0.0505,0.0272,0.063
4.222599,0.0013,-0.0367,-0.0152,0.040
4.237555,-0.0255,-0.0228,-0.0165,0.038
4.242578,0.0156,-0.0227,-0.0313,0.042
4.252936,0.0292,0.0047,-0.0458,0.055
4.261441,0.0289,0.0048,-0.0463,0.055
4.272262,0.0147,0.0185,-0.0329,0.040
4.281362,0.0139,0.0185,-0.0600,0.064
4.291392,0.0266,-0.0089,-0.0866,0.091
4.302112,0.0393,-0.0363,-0.0715,0.089
4.312051,0.0655,-0.0502,-0.0285,0.087
4.322244,0.0371,-0.0506,-0.0123,0.064
4.332967,-0.0187,-0.0373,0.0175,0.045
4.343159,-0.0471,0.0032,-0.0208,0.052
4.353524,-0.0209,0.0165,-0.0048,0.027
4.371980,-0.0090,0.0295,0.0261,0.040
4.381325,0.0039,0.0566,-0.0132,0.058
4.390417,-0.0239,0.0291,0.0155,0.041
4.401496,0.0301,0.0426,0.0574,0.078
4.410536,0.0569,0.0153,0.0170,0.061
4.422138,0.0428,0.0017,-0.0105,0.044
4.438381,0.0017,0.0018,0.0159,0.016
4.441140,0.0015,-0.0253,-0.0258,0.036
4.450370,-0.0530,-0.0660,-0.0536,0.100
4.462609,-0.0122,-0.1205,-0.1082,0.162
4.471624,0.0014,-0.0933,-0.1080,0.143
4.481109,0.0286,-0.1069,-0.1351,0.175
4.490447,0.0420,-0.0934,-0.1344,0.169
4.501845,0.0417,-0.0664,-0.0918,0.121
4.510932,0.0277,-0.0533,-0.1024,0.119
4.521584,0.0409,-0.0131,-0.0708,0.083
4.531601,0.0131,-0.0002,-0.0252,0.028
4.540900,0.0125,0.0127,0.0337,0.038
4.552942,-0.0155,0.0121,0.0243,0.031
4.561271,-0.0026,-0.0294,0.0010,0.030
4.570681,-0.0443,-0.0435,0.0316,0.070
4.581012,0.0093,-0.0440,0.0209,0.050
4.590521,-0.0187,-0.0443,0.0233,0.053
4.601332,0.0077,-0.0174,0.0254,0.032
4.610482,-0.0065,0.0233,0.0402,0.047
4.621485,-0.0204,0.0642,0.0673,0.095
4.632442,-0.0205,0.0644,0.0658,0.094
4.641856,-0.0342,0.0377,0.1308,0.140
4.651841,-0.0069,0.0383,0.1131,0.120
4.662508,0.0751,-0.0154,0.1493,0.168
4.670785,0.1024,-0.0691,0.1305,0.180
4.680573,0.0889,-0.0546,0.0840,0.134
4.690491,0.0616,-0.0673,0.0377,0.099
4.702144,0.0340,-0.0665,-0.0218,0.078
4.710658,0.0059,-0.0250,-0.0806,0.085
4.720472,-0.0089,-0.0380,-0.1251,0.131
4.730361,-0.0105,-0.0239,-0.1417,0.144
4.742426,-0.0257,-0.0643,-0.1035,0.125
4.751236,0.0134,-0.0776,-0.0645,0.102
4.761862,-0.0022,-0.0639,-0.1057,0.124
4.771740,-0.0313,-0.0504,-0.1043,0.120
4.781292,-0.0464,-0.0101,-0.1008,0.111
4.790442,-0.0749,0.0164,-0.0820,0.112
4.801752,-0.0622,0.0291,-0.0487,0.084
4.811095,-0.0623,0.0009,-0.0288,0.069
4.823376,-0.0478,-0.0001,-0.0364,0.060
4.838304,-0.0594,-0.0146,-0.0309,0.069
4.841563,-0.0294,-0.0291,0.0147,0.044
4.851824,-0.0128,-0.0162,0.0050,0.021
4.863488,-0.0100,-0.0168,0.0222,0.030
4.871628,0.0199,-0.0173,-0.0019,0.026
4.881274,0.0494,-0.0178,-0.0404,0.066
4.890418,0.0921,-0.0862,-0.1066,0.165
4.901258,0.0936,-0.0729,-0.1185,0.168
4.910572,0.0946,-0.0732,-0.0896,0.149
4.922080,0.0264,-0.0735,-0.0335,0.085
4.936368,0.0252,-0.1010,-0.0047,0.104
4.942976,0.0501,-0.1011,-0.0032,0.113
4.952344,0.0741,-0.1013,0.0253,0.128
4.962342,0.0836,-0.0468,0.0400,0.104
4.971724,0.0519,-0.0469,0.0544,0.089
4.981065,0.0202,-0.0469,0.0550,0.075
4.991485,0.0159,-0.0741,-0.0263,0.080
5.002004,-0.0423,-0.1013,-0.0669,0.129
5.011007,-0.0862,-0.0876,-0.1484,0.193
5.021495,-0.1025,-0.0740,-0.1617,0.205
5.033970,-0.0501,-0.0877,-0.1747,0.202
5.041627,-0.0512,-0.0742,-0.1735,0.196
5.052508,-0.0377,-0.0746,-0.1714,0.191
5.062572,-0.0368,-0.0752,-0.1543,0.175
5.073427,-0.0079,-0.0896,-0.1357,0.163
5.081851,-0.0327,-0.1179,-0.1294,0.178
5.093644,-0.0435,-0.1056,-0.1083,0.157
5.102216,-0.0540,-0.1207,-0.1134,0.174
5.112224,-0.0914,-0.0814,-0.1044,0.161
5.122708,-0.1013,-0.0694,-0.1090,0.164
5.142100,-0.1205,-0.0043,-0.1061,0.161
5.151562,-0.1298,0.0489,-0.0718,0.156
5.161333,-0.1386,0.1022,-0.0247,0.174
5.171155,-0.1469,0.1284,0.0353,0.198
5.181439,-0.1273,0.1138,0.0674,0.184
5.190629,-0.0935,0.0991,0.0859,0.161
5.202108,-0.0595,0.0437,0.1038,0.127
5.210393,-0.0664,0.0021,0.0932,0.114
5.224115,-0.0732,-0.0119,0.1217,0.143
5.230343,-0.0938,-0.0120,0.1346,0.165
5.241357,-0.0601,-0.0662,0.1184,0.148
5.251121,-0.0540,-0.0792,0.1817,0.205
5.262537,-0.0619,-0.0782,0.1885,0.213
5.271203,-0.0429,-0.0496,0.1935,0.204
5.280703,-0.0517,-0.0890,0.1702,0.199
5.290711,-0.0201,-0.0466,0.1059,0.117
5.302042,0.0110,-0.0043,0.0827,0.084
5.310747,-0.0130,0.0108,0.0599,0.062
5.322231,-0.0237,0.0530,0.0240,0.063
5.334505,-0.0892,0.0678,0.0298,0.116
5.341155,-0.0596,0.0825,0.0363,0.108
5.350360,-0.0437,0.0562,0.0299,0.077
5.360941,-0.0280,0.0707,0.0243,0.080
5.371599,-0.0260,0.0578,0.0464,0.079
5.380789,-0.0377,0.0313,0.0283,0.057
5.390463,-0.0494,0.0591,-0.0027,0.077
5.401949,-0.0744,0.1003,-0.0328,0.129
5.410350,-0.0584,0.1005,-0.0481,0.126
5.422336,-0.0286,0.0868,-0.0757,0.119
