time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.453179,-0.1489,-1.2687,-0.9000,1.563
3.461471,-0.2339,-1.4092,-0.8104,1.642
3.471861,-0.6088,-3.2511,-1.3368,3.568
3.481665,-0.2773,-4.3146,-0.3705,4.339
3.496150,0.8812,-3.1418,1.2568,3.497
3.506563,0.6731,-3.3284,1.8019,3.844
3.512323,0.3861,-2.8945,1.9737,3.525
3.522658,0.4122,-1.6214,1.8389,2.486
3.531885,0.5649,-0.9170,1.4363,1.795
3.542035,0.8626,-1.0160,0.9783,1.653
3.553310,1.2516,-1.6309,0.7458,2.187
3.561392,1.6986,-2.1476,0.8993,2.882
3.571356,2.0878,-2.1971,1.2577,3.281
3.581781,2.1471,-1.8336,1.5864,3.239
3.593721,1.8932,-1.2090,1.5619,2.736
3.603757,1.5622,-0.4907,1.2496,2.060
3.617325,1.2744,0.2085,0.8117,1.525
3.622607,1.1787,0.7387,0.4417,1.460
3.633115,1.2095,1.0575,0.2144,1.621
3.642700,1.4350,1.1521,0.1006,1.843
3.652133,1.8121,1.0662,0.1589,2.108
3.662079,2.1451,1.0723,0.2384,2.410
3.671540,2.3613,1.1979,0.3102,2.666
3.681770,2.2751,1.4558,0.2784,2.715
3.691426,1.9076,1.7634,0.2023,2.606
3.701640,1.4471,2.0392,0.1519,2.505
3.712554,1.0325,2.2431,0.1397,2.473
3.723279,0.7178,2.2938,0.1640,2.409
3.732277,0.5030,2.1789,0.2345,2.248
3.743337,0.3338,2.0490,0.3343,2.103
3.753300,0.1294,1.8912,0.4480,1.948
3.762138,-0.0409,1.7879,0.4929,1.855
3.772278,-0.2433,1.6444,0.4826,1.731
3.782064,-0.4769,1.4749,0.4161,1.605
3.792932,-0.6205,1.2660,0.2520,1.432
3.804648,-0.7258,0.9777,0.1127,1.223
3.818383,-0.7910,0.7224,0.0121,1.071
3.823901,-0.7949,0.6351,-0.0487,1.019
3.832708,-0.8589,0.6887,-0.0146,1.101
3.842959,-0.9057,0.7870,-0.0353,1.200
3.854173,-0.9820,0.8469,-0.0429,1.297
3.863309,-1.0634,0.7997,-0.0785,1.333
3.873194,-1.0568,0.5767,-0.1150,1.209
3.891688,-0.9368,0.2546,-0.1466,0.982
3.902788,-0.7996,-0.2408,-0.1123,0.843
3.911524,-0.6627,-0.8186,-0.0361,1.054
3.922687,-0.6219,-1.3558,0.0121,1.492
3.932265,-0.6635,-1.7157,0.1120,1.843
3.943562,-0.7193,-1.8435,0.1264,1.983
3.953249,-0.8703,-1.8071,0.0006,2.006
3.962111,-1.0071,-1.6748,-0.2781,1.974
3.971803,-1.0338,-1.6376,-0.5314,2.008
3.982048,-0.9508,-1.6004,-0.6903,1.985
3.991453,-0.7452,-1.5497,-0.6319,1.832
4.003727,-0.4185,-1.2680,-0.5189,1.433
4.017759,0.0004,-1.0689,-0.3918,1.138
4.022337,0.4282,-1.8926,-1.0392,2.201
4.033112,0.8369,-3.7941,-2.0912,4.412
4.042833,1.2606,-4.3255,-2.3504,5.082
4.051750,1.1287,-2.8183,-2.2968,3.807
4.061677,0.5300,-0.9595,-2.2487,2.502
4.072988,0.3637,0.2556,-2.3250,2.367
4.081638,0.7583,0.9210,-2.2520,2.549
4.095569,1.4044,1.2925,-1.9686,2.742
4.106791,2.0410,1.3170,-1.5785,2.897
4.112372,2.5682,1.0253,-1.2836,3.049
4.121513,2.9088,0.3916,-0.8967,3.069
4.132846,2.9111,-0.3936,-0.3637,2.960
4.142759,2.3705,-0.8938,0.2575,2.546
4.153150,1.2913,-0.8621,0.7596,1.729
4.161909,0.0292,-0.3925,0.9888,1.064
4.171397,-0.9094,0.2456,0.8363,1.260
4.181599,-1.2920,0.8329,0.3625,1.579
4.195955,-1.2715,1.2179,-0.1966,1.772
4.208697,-0.9993,1.3876,-0.6255,1.821
4.212990,-0.7476,1.3427,-0.8161,1.740
4.223101,-0.5637,1.1386,-0.7662,1.484
4.232783,-0.5075,0.8037,-0.5140,1.081
4.242637,-0.7621,0.5026,-0.2488,0.946
4.252283,-1.2100,0.4264,0.0881,1.286
4.261997,-1.6702,0.4759,0.3913,1.780
4.271686,-2.1425,0.5805,0.6721,2.319
4.282286,-2.3565,0.7541,0.9136,2.638
4.291455,-2.3741,0.9412,1.0325,2.755
4.304345,-2.2136,1.1274,1.0421,2.694
4.312637,-1.9583,1.2717,0.9415,2.518
4.321585,-1.6215,1.3478,0.7560,2.240
4.333645,-1.2711,1.4113,0.5919,1.989
4.342825,-1.0018,1.4496,0.4873,1.828
4.353782,-0.7594,1.5448,0.4005,1.767
4.361971,-0.6943,1.6278,0.3199,1.798
4.371695,-0.7402,1.6425,0.2363,1.817
4.381807,-0.7227,1.5459,0.1002,1.709
4.393800,-0.6859,1.3367,-0.0440,1.503
4.402145,-0.6180,1.0831,-0.1415,1.255
4.414082,-0.5193,1.0042,-0.2084,1.150
4.422583,-0.4433,1.0464,-0.2327,1.160
4.432487,-0.3622,1.1665,-0.3440,1.269
4.442759,-0.2761,1.1448,-0.4689,1.268
4.452138,-0.0604,0.8993,-0.5932,1.079
4.462270,0.1211,0.4585,-0.6794,0.829
4.471689,0.2006,-0.0945,-0.7312,0.764
4.481625,0.2456,-0.6742,-0.6907,0.996
4.492884,0.1741,-1.1823,-0.5238,1.305
4.501370,0.0429,-1.4688,-0.3256,1.505
4.513265,-0.1446,-1.5753,-0.2303,1.599
4.524437,-0.1558,-1.5284,-0.3072,1.567
4.532089,-0.0997,-1.4105,-0.5820,1.529
4.543221,0.1054,-1.2498,-0.9159,1.553
4.553385,0.1733,-0.9387,-1.2649,1.585
4.562672,0.0909,-0.4921,-1.2173,1.316
4.573678,-0.1008,-0.4958,-0.8406,0.981
4.582541,-0.5101,-2.1613,-1.2266,2.537
4.595404,-0.5489,-4.0151,-0.5285,4.087
4.609106,-0.0395,-3.9713,0.8948,4.071
4.613438,-0.1146,-2.5890,1.9550,3.246
4.624536,-0.8022,-1.3413,2.0718,2.595
4.633194,-1.2511,-0.8377,1.6314,2.220
4.644466,-1.1218,-0.8213,1.1829,1.825
4.654267,-0.7587,-1.1574,0.9478,1.677
4.662851,-0.3518,-1.5030,1.0966,1.894
4.672524,0.0595,-1.8426,1.3649,2.294
4.683124,0.5666,-2.0259,1.6408,2.668
