time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.956687,1.0666,-2.3972,0.4163,2.657
3.967284,1.2104,-2.1617,0.2288,2.488
3.976441,1.2689,-1.8589,-0.1852,2.258
3.988704,1.2893,-1.5443,-0.5243,2.079
3.996956,1.2686,-1.2728,-0.6774,1.920
4.006514,1.1936,-1.2896,-0.5772,1.850
4.015932,1.2421,-1.7034,-0.3223,2.133
4.027872,1.5114,-2.5550,-0.5133,3.013
4.036149,2.1657,-3.0817,-1.2282,3.962
4.046437,2.5259,-3.0382,-2.0769,4.464
4.056318,1.9141,-2.5195,-2.5124,4.040
4.066838,0.6106,-1.6334,-2.2580,2.853
4.076924,-0.4264,-0.5697,-1.6666,1.812
4.086123,-0.7334,0.3722,-1.2438,1.491
4.096244,-0.4183,1.0968,-1.1106,1.616
4.106884,0.0786,1.5353,-1.1622,1.927
4.116132,0.3458,1.8780,-1.2686,2.293
4.126093,0.3275,2.1654,-1.2782,2.536
4.136364,0.1843,2.5047,-1.2046,2.785
4.148052,-0.1081,2.7328,-1.2135,2.992
4.155981,-0.4606,2.9059,-1.3913,3.255
4.166672,-0.8666,2.9576,-1.5100,3.432
4.177128,-1.2989,2.9155,-1.4237,3.495
4.187275,-1.5328,2.6693,-1.1607,3.290
4.197305,-1.6453,2.2175,-0.7671,2.866
4.207095,-1.7043,1.8060,-0.3259,2.504
4.216651,-1.8672,1.5319,0.0801,2.416
4.226626,-2.1525,1.3429,0.2461,2.549
4.236189,-2.3346,1.1591,0.1320,2.610
4.246187,-2.5175,0.9267,0.0115,2.683
4.256098,-2.5744,0.7008,0.0059,2.668
4.266422,-2.5885,0.4536,0.0854,2.629
4.275913,-2.4376,0.3185,0.1516,2.463
4.286120,-2.2237,0.2531,0.1099,2.241
4.295950,-1.9406,0.2692,-0.1199,1.963
4.307012,-1.6072,0.3116,-0.2638,1.658
4.315800,-1.2002,0.3659,-0.2384,1.277
4.327104,-0.6951,0.2823,-0.0831,0.755
4.336675,-0.1893,0.2923,0.0397,0.350
4.347803,0.2339,0.4366,0.0371,0.497
4.357489,0.4529,0.5790,-0.0471,0.737
4.367135,0.7027,0.6240,-0.1969,0.960
4.377922,0.9394,0.4616,-0.4090,1.124
4.387538,1.1731,0.2007,-0.6139,1.339
4.399192,1.3094,0.0051,-0.7567,1.512
4.407465,1.4103,-0.2063,-0.8534,1.661
4.417737,1.3813,-0.2421,-0.8255,1.627
4.427262,1.1984,-0.1293,-0.6337,1.362
4.437326,0.9092,0.0234,-0.2788,0.951
4.448711,0.6431,0.1211,-0.0340,0.655
4.457816,0.4465,0.0823,0.1005,0.465
4.468155,0.3500,-0.0926,0.1242,0.383
4.486873,0.1237,-0.8883,0.3095,0.949
4.496829,0.0778,-2.5154,0.4942,2.565
4.506694,0.4097,-4.1641,1.0828,4.322
4.515858,0.8864,-4.6727,1.8830,5.115
4.526268,1.0407,-4.6987,2.0891,5.246
4.536055,0.8457,-4.5309,1.6420,4.893
4.549014,0.4515,-3.8035,1.0945,3.984
4.556361,-0.0467,-2.8176,0.7100,2.906
4.566632,-0.3911,-1.9822,0.6404,2.120
4.577080,-0.4881,-1.4062,0.7483,1.666
4.587079,-0.4334,-0.8034,0.8962,1.279
4.597203,-0.3497,-0.2689,1.0156,1.107
4.607556,-0.3457,0.1290,1.1331,1.192
4.615994,-0.4352,0.4042,1.3030,1.432
4.626131,-0.4481,0.5986,1.5627,1.732
4.636042,-0.3335,0.6693,1.7446,1.898
4.647577,-0.0796,0.6705,1.8098,1.932
4.657250,0.2961,0.6840,1.7278,1.882
4.667034,0.7074,0.6419,1.5639,1.833
4.676203,1.0963,0.6254,1.3179,1.825
4.688800,1.3917,0.6344,1.0714,1.867
4.696934,1.5914,0.7640,0.7430,1.915
4.706065,1.6026,0.8232,0.3907,1.844
4.716340,1.4560,0.9213,0.1526,1.730
4.726693,1.2828,1.0168,0.0022,1.637
4.736426,1.0669,1.1229,-0.0867,1.551
4.748296,0.9188,1.1851,-0.0861,1.502
4.756413,0.7879,1.2718,-0.0915,1.499
4.767231,0.6523,1.3700,-0.1190,1.522
4.777180,0.5033,1.3986,-0.0839,1.489
4.787412,0.3317,1.3583,0.0040,1.398
4.796526,0.1949,1.1951,0.1190,1.217
4.806267,0.0942,1.0458,0.2449,1.078
4.816057,-0.0658,0.8156,0.3490,0.890
4.826861,-0.2735,0.6407,0.3579,0.783
4.836120,-0.4862,0.5354,0.2147,0.754
4.846463,-0.6443,0.4327,0.1365,0.788
4.857074,-0.7314,0.3199,-0.0122,0.798
4.867386,-0.7346,0.1013,-0.1485,0.756
4.876290,-0.6446,-0.3056,-0.1218,0.724
4.886934,-0.5048,-0.5472,0.0804,0.749
4.896970,-0.4256,-0.6781,0.0886,0.805
4.907741,-0.3549,-0.9443,-0.0412,1.010
4.915926,-0.1312,-1.1691,-0.1843,1.191
4.925984,0.1344,-1.2168,-0.2713,1.254
4.936124,0.4127,-1.0470,-0.5607,1.257
4.947492,0.6484,-0.9594,-1.0940,1.593
4.956376,0.7024,-1.0774,-1.4848,1.964
4.967470,0.6372,-1.5523,-1.6133,2.328
4.976388,0.5616,-2.3162,-1.7910,2.981
4.986861,0.6431,-2.9322,-1.8892,3.547
4.997210,0.7751,-2.8278,-2.1039,3.609
5.009085,0.6055,-2.5066,-2.3535,3.491
5.016409,0.2717,-2.2547,-2.0091,3.032
5.027739,-0.0340,-1.5541,-1.0339,1.867
5.036024,0.0279,-0.6362,-0.1142,0.647
5.046080,0.3068,0.2679,0.2834,0.496
5.056535,0.5166,1.1991,0.1711,1.317
5.068042,0.6692,1.9256,-0.2319,2.052
5.076839,0.5969,2.2963,-0.7847,2.499
5.086789,0.4096,2.2291,-1.1430,2.538
5.097232,0.2879,1.9021,-1.2286,2.283
