time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.600746,-1.1685,-2.4529,0.3593,2.741
4.610532,-1.3277,-2.3075,0.3844,2.690
4.621434,-1.3554,-2.1609,0.5690,2.614
4.632946,-1.3714,-1.9855,0.6932,2.511
4.640959,-1.3219,-1.6588,0.7840,2.261
4.652525,-1.2088,-1.1820,0.9808,1.955
4.661532,-1.0083,-0.7329,1.0130,1.606
4.670940,-0.8738,-0.3381,1.0831,1.432
4.681848,-0.7668,-0.0380,1.2158,1.438
4.692000,-0.6339,0.1400,1.2618,1.419
4.701386,-0.5698,0.1830,1.2318,1.370
4.716835,-0.4542,0.1577,1.0901,1.191
4.734930,-0.3842,0.1180,1.0578,1.132
4.735658,-0.2780,0.0230,1.0124,1.050
4.741860,-0.1360,0.0359,0.7923,0.805
4.753132,0.0009,0.1020,0.5219,0.532
4.762773,0.0930,0.2348,0.3248,0.411
4.774357,0.1395,0.3253,0.2020,0.408
4.791984,0.0481,0.3398,0.1104,0.360
4.801116,-0.1444,0.3732,0.0730,0.407
4.810586,-0.3135,0.4059,0.0945,0.521
4.822654,-0.4429,0.3561,0.0931,0.576
4.838557,-0.4900,0.2779,0.1110,0.574
4.841354,-0.4952,0.2392,0.0540,0.553
4.851514,-0.5404,0.2535,0.0317,0.598
4.861616,-0.5584,0.3485,0.0293,0.659
4.870835,-0.5346,0.3746,0.0305,0.654
4.881804,-0.4782,0.3865,0.0194,0.615
4.891914,-0.3594,0.3974,-0.1002,0.545
4.900932,-0.2211,0.4485,-0.3006,0.583
4.910706,-0.1750,0.4580,-0.4721,0.681
4.920870,-0.1830,0.5078,-0.4780,0.721
4.933878,-0.2058,0.5573,-0.3727,0.701
4.942069,-0.2309,0.6336,-0.3601,0.764
4.951703,-0.2176,0.6958,-0.3849,0.824
4.962225,-0.0843,0.7575,-0.3649,0.845
4.971433,0.0191,0.8595,-0.3544,0.930
4.981075,0.0523,0.8929,-0.2724,0.935
4.990484,0.0159,0.8442,-0.1475,0.857
5.000798,-0.1450,0.7545,-0.0490,0.770
5.010623,-0.2806,0.6789,0.1574,0.751
5.020746,-0.3490,0.6855,0.2657,0.814
5.030951,-0.3360,0.6790,0.2483,0.797
5.041192,-0.2282,0.6050,0.1331,0.660
5.051684,-0.1215,0.4770,-0.0117,0.492
5.061967,-0.0562,0.4179,0.0172,0.422
5.071497,0.0093,0.3869,0.1643,0.420
5.081407,0.0885,0.3706,0.1567,0.412
5.090587,0.1273,0.2596,0.0771,0.299
5.100658,0.1657,0.2310,0.0766,0.294
5.110569,0.1350,0.2029,0.1012,0.264
5.121846,0.0617,0.1891,0.1648,0.258
5.133178,-0.0000,0.1486,0.2543,0.295
5.141992,-0.0228,0.0677,0.2477,0.258
5.151888,-0.0336,-0.0129,0.1318,0.137
5.161702,-0.0320,-0.0933,0.0563,0.114
