time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.012515,-0.0236,-0.0591,-0.1631,0.175
5.023321,-0.0388,-0.0469,-0.1278,0.142
5.032078,-0.0539,-0.0620,-0.1196,0.145
5.042468,-0.0278,-0.0499,-0.0164,0.059
5.051490,-0.0152,-0.0375,0.0588,0.071
5.061222,-0.0702,-0.0251,0.0514,0.091
5.072023,-0.0018,0.0012,0.0568,0.057
5.081143,0.0401,0.0141,0.0613,0.075
5.091761,0.0688,0.0134,0.0381,0.080
5.102981,0.0836,0.0673,0.0956,0.144
5.112472,0.0163,0.0535,0.1240,0.136
5.122826,0.0439,0.0401,0.0549,0.081
5.132539,0.0847,0.0133,0.0114,0.087
5.141436,0.0573,-0.0541,-0.0329,0.085
5.151507,0.0704,-0.0944,-0.0637,0.134
5.161070,0.0691,-0.0666,-0.1076,0.144
5.171556,0.0803,-0.0527,-0.1233,0.156
5.181003,0.0765,-0.0390,-0.1247,0.151
5.191382,0.0720,-0.0525,-0.0713,0.114
5.201214,0.0535,-0.0526,-0.0447,0.087
5.212465,-0.0327,-0.0528,0.0374,0.073
5.221344,-0.0363,-0.0396,0.0116,0.055
5.231339,0.0151,-0.0538,-0.0130,0.057
5.241333,-0.0421,-0.0273,-0.0370,0.062
5.251430,-0.1260,-0.0552,-0.0336,0.142
5.262197,-0.1141,-0.0286,-0.0304,0.122
5.271488,-0.0739,-0.0836,-0.0276,0.115
5.282064,-0.0323,-0.0976,0.0291,0.107
5.291971,-0.0576,-0.1115,0.0171,0.127
5.303133,-0.0817,-0.0299,0.0594,0.105
5.313301,-0.1046,0.0110,0.0467,0.115
5.323131,-0.0722,0.0248,0.0738,0.106
5.331983,0.0416,-0.0020,0.0726,0.084
5.341617,0.0594,-0.0015,0.0298,0.066
5.351612,0.0221,0.0671,-0.0267,0.075
5.362977,0.0116,0.0539,-0.0014,0.055
5.371734,0.0416,0.0271,-0.0169,0.052
5.382022,0.0846,-0.0270,0.0087,0.089
5.392619,0.0859,-0.0539,0.0341,0.107
5.402782,0.1130,-0.0400,0.0053,0.120
5.413150,0.0841,-0.0126,-0.0369,0.093
5.423475,0.0268,-0.0669,-0.0108,0.073
5.433494,0.0636,-0.0669,-0.0119,0.093
