time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.281166,-0.0524,0.9902,-0.0136,0.992
3.291212,-0.1729,0.7846,-0.0622,0.806
3.301449,-0.2238,0.5522,-0.0310,0.597
3.311141,-0.2335,0.2928,0.0263,0.375
3.320984,-0.2841,-0.0071,0.1231,0.310
3.331439,-0.2529,-0.2930,0.1635,0.420
3.341265,-0.2352,-0.5646,0.2420,0.658
3.351026,-0.2034,-0.8082,0.2630,0.874
3.361375,-0.1576,-1.0240,0.2680,1.070
3.372482,-0.0977,-1.2393,0.2163,1.262
3.381705,0.0446,-1.4813,0.1077,1.486
3.392048,0.1055,-1.6682,-0.0309,1.672
3.401812,0.2076,-1.8409,-0.1446,1.858
3.411643,0.3228,-1.9315,-0.1651,1.965
3.421543,0.4640,-1.9809,-0.1736,2.042
3.435976,0.6449,-1.9485,-0.1422,2.057
3.448546,0.8114,-1.7255,-0.0564,1.908
3.453105,0.9605,-1.6252,-0.0110,1.888
3.462933,1.0747,-1.9338,-0.0873,2.214
3.473097,1.1238,-2.4064,-0.2443,2.667
3.483192,1.2025,-2.6890,-0.3585,2.967
3.492634,1.2979,-2.4820,-0.4844,2.842
3.503392,1.3709,-1.7036,-0.5951,2.266
3.513068,1.3553,-1.0627,-0.8663,1.928
3.524094,1.4027,-0.6683,-1.0650,1.884
3.544237,1.3919,-0.3340,-1.0516,1.776
3.558790,1.3079,0.0820,-0.8227,1.547
3.562714,1.2219,0.5637,-0.5041,1.437
3.571277,1.0793,0.9754,-0.2071,1.469
3.583856,1.0161,1.2628,-0.0150,1.621
3.592883,0.9896,1.3166,0.0178,1.647
3.602201,0.9866,1.1507,-0.0146,1.516
3.611957,0.9436,0.8748,-0.0462,1.288
3.620783,0.7948,0.6663,0.0047,1.037
3.635502,0.6502,0.6344,0.1377,0.919
3.644665,0.5373,0.7118,0.2277,0.920
3.651768,0.4701,0.7224,0.0673,0.865
3.662130,0.5301,0.6393,-0.2496,0.867
3.671284,0.5538,0.4626,-0.5996,0.938
3.682345,0.6093,0.3004,-0.8430,1.083
3.692501,0.4511,0.2746,-0.9904,1.122
3.701242,0.1613,0.3170,-0.9320,0.998
3.711786,-0.1372,0.4009,-0.8871,0.983
3.721120,-0.4304,0.4992,-0.8424,1.070
3.731656,-0.6350,0.5018,-0.7512,1.104
3.742750,-0.8043,0.4893,-0.6763,1.159
3.752424,-0.9261,0.4199,-0.5753,1.168
3.762551,-1.0419,0.3219,-0.4387,1.175
3.772611,-1.1328,0.2386,-0.3541,1.211
3.782063,-1.2359,0.1988,-0.2703,1.281
3.791806,-1.3090,0.2308,-0.1761,1.341
3.801650,-1.3522,0.3346,-0.1139,1.398
3.811138,-1.3000,0.4419,-0.0975,1.376
3.821054,-1.2245,0.5242,-0.0858,1.335
3.831365,-1.0895,0.5942,-0.1460,1.250
3.842124,-0.9266,0.6373,-0.2100,1.144
3.852472,-0.7525,0.6398,-0.1963,1.007
3.862887,-0.5964,0.5876,-0.1454,0.850
3.872659,-0.3918,0.4125,-0.0977,0.577
3.881841,-0.2213,0.1280,-0.0255,0.257
3.891943,-0.1392,-0.1704,0.0439,0.224
3.901281,-0.0906,-0.4282,0.0565,0.441
3.911533,-0.0741,-0.5772,0.0130,0.582
3.921775,-0.0497,-0.6451,-0.1536,0.665
3.932678,-0.0594,-0.6317,-0.3348,0.717
3.942083,-0.0085,-0.5636,-0.4917,0.748
3.951149,0.0488,-0.4815,-0.5976,0.769
3.961060,0.1000,-0.3713,-0.5850,0.700
3.971484,0.2282,-0.2616,-0.5041,0.612
3.982982,0.2843,-0.1666,-0.3800,0.503
3.991509,0.4049,-0.0320,-0.2667,0.486
4.001772,0.4813,0.1013,-0.1232,0.507
4.011060,0.5405,0.1927,-0.0184,0.574
4.021160,0.5551,0.3515,0.1828,0.682
4.032148,0.5254,0.3605,0.4509,0.781
4.042164,0.5064,-0.1884,0.5667,0.783
4.052207,0.5794,-1.4042,0.6120,1.638
4.061096,0.6086,-2.6197,0.8598,2.824
4.071222,0.4322,-2.8642,1.2723,3.164
4.084145,-0.1249,-2.1333,1.6600,2.706
4.091991,-0.6229,-1.2055,1.5938,2.093
4.102280,-0.9403,-0.3706,1.0707,1.472
4.111701,-0.7239,0.2476,0.3795,0.854
4.120985,-0.3552,0.5658,-0.0932,0.675
4.132347,-0.0085,0.6923,-0.2216,0.727
4.141597,0.2495,0.6815,-0.0188,0.726
4.151066,0.4847,0.5201,0.3918,0.812
4.162059,0.5849,0.1810,0.8175,1.021
4.174925,0.5622,-0.1447,1.1611,1.298
4.181926,0.4297,-0.4026,1.3955,1.515
4.191133,0.1465,-0.4707,1.5499,1.626
4.202360,-0.1384,-0.2949,1.5984,1.631
