time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.339207,-0.0625,2.4365,1.0937,2.671
4.350510,-0.0806,2.3193,0.8696,2.478
4.360277,-0.1144,2.5538,0.7741,2.671
4.377942,-0.0937,2.9995,0.6012,3.061
4.387757,-0.1117,3.7010,0.5395,3.742
4.398287,-0.1376,4.5906,0.4343,4.613
4.407833,-0.2629,5.2194,0.2847,5.234
4.418633,-0.3754,5.2746,0.1334,5.290
4.429828,-0.4184,4.7158,0.2103,4.739
4.438224,-0.2959,3.9788,0.0824,3.991
4.448329,-0.1172,3.4448,-0.4920,3.482
4.457943,0.0355,3.1948,-1.2623,3.435
4.468012,0.0792,3.2417,-1.9089,3.763
4.478528,-0.2607,3.2163,-2.4530,4.053
4.487761,-0.6688,2.7359,-3.1197,4.203
4.498009,-0.9067,1.5128,-3.3978,3.828
4.508343,-0.9392,-0.3292,-3.2638,3.412
4.519091,-0.5230,-2.4187,-3.1446,4.002
4.529012,0.4945,-4.3198,-3.5930,5.641
4.538823,1.6928,-4.8492,-4.3886,6.756
4.547844,2.0477,-4.3225,-5.3575,7.182
4.558316,1.0113,-3.8426,-5.5984,6.865
4.567894,-0.5980,-4.1675,-4.4551,6.130
4.578595,-1.7630,-5.8494,-3.2361,6.913
4.587766,-1.7367,-8.2167,-2.4973,8.762
4.598676,-0.5997,-9.4439,-2.3635,9.754
4.608573,0.4787,-8.8257,-3.1131,9.371
4.621080,0.9627,-7.2231,-3.3344,8.014
4.628686,1.2725,-5.8357,-2.3700,6.426
4.638464,1.6988,-4.5281,-1.2096,4.985
4.647709,2.1752,-2.9338,-0.8430,3.748
4.658705,2.4527,-1.5149,-1.1107,3.089
4.667967,2.5809,-0.6913,-1.0121,2.857
4.678442,2.5503,-0.3135,-0.9397,2.736
4.687772,2.3802,-0.0984,-0.6711,2.475
4.698337,2.1056,-0.0495,-0.5391,2.174
4.708052,1.8073,0.1024,-0.3873,1.851
4.717946,1.4639,0.2476,-0.1725,1.495
4.728821,0.8391,0.2666,-0.0502,0.882
4.738591,-0.0170,0.3805,0.1107,0.397
4.747844,-0.8510,0.6581,0.3398,1.128
4.758793,-1.4774,1.0451,0.5324,1.886
4.767928,-1.9425,1.4083,0.7273,2.507
4.778904,-2.0933,1.9150,1.0537,3.026
4.789634,-2.0251,2.2943,1.3315,3.337
4.797892,-1.9711,2.5055,1.4777,3.514
4.807635,-1.8800,2.7378,1.5619,3.670
4.817787,-1.7955,2.7717,1.4360,3.601
4.827829,-1.4375,2.5638,1.2110,3.179
4.838846,-0.9761,2.3702,0.8901,2.713
