time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.043988,-0.0534,-0.0490,0.0981,0.122
5.053876,-0.0086,-0.0352,0.0297,0.047
5.063952,0.0228,-0.0485,0.0155,0.056
5.074122,-0.0003,-0.1026,0.0686,0.123
5.083995,0.0173,-0.0884,0.0120,0.091
5.094053,0.0205,-0.0334,-0.0180,0.043
5.104770,-0.0038,-0.0057,-0.0478,0.048
5.114776,-0.0286,0.0492,-0.1041,0.119
5.125074,0.0008,0.0222,-0.1189,0.121
5.134076,0.0973,-0.0458,-0.0107,0.108
5.144222,0.1924,-0.1002,-0.1201,0.248
5.154115,0.1630,-0.0594,-0.1884,0.256
5.165324,0.3084,-0.1687,-0.2012,0.405
5.174254,0.4373,-0.1014,-0.2118,0.496
5.184617,0.4411,-0.0481,-0.1794,0.479
5.194500,0.3338,0.0457,-0.0775,0.346
5.206827,0.1301,0.0849,0.0792,0.174
5.214871,0.0354,0.0152,0.1128,0.119
5.226398,-0.0316,0.0682,0.0775,0.108
5.235733,-0.0705,-0.0012,0.0821,0.108
5.246375,-0.0542,-0.0433,0.0997,0.121
5.256657,-0.0233,-0.0307,0.1030,0.110
5.265411,0.0494,-0.0997,0.0504,0.122
5.276565,0.1229,-0.1139,-0.0718,0.182
5.286215,-0.0070,-0.0053,-0.1135,0.114
5.297236,-0.0680,0.0218,-0.0336,0.079
5.305992,0.0222,-0.0325,0.0586,0.071
5.317365,0.0467,-0.0050,0.0140,0.049
5.326205,0.1004,-0.0046,-0.0435,0.110
5.336675,0.0734,-0.0179,-0.0729,0.105
5.354545,-0.0080,0.0370,-0.0351,0.052
5.365146,-0.0357,0.0507,-0.0082,0.063
5.374307,-0.1587,0.0913,-0.0072,0.183
5.384397,-0.3080,0.0366,0.0492,0.314
5.394066,-0.2654,0.0502,0.1459,0.307
5.408460,-0.0994,0.1048,0.1732,0.226
5.415261,0.0396,0.1187,0.1317,0.182
